=== Runtime summary ===
Placement-Bruteforce 1h 0m 00.00s
Total Iteration      1h 0m 01.09s
Placement-Greedy     7.11 ms
Total Iteration      1155.45 ms
Placement-Random     70.26 ms
Total Iteration      1232.14 ms
