=== Runtime summary ===
Placement-Bruteforce 1h 0m 00.00s
Total Iteration      1h 0m 01.40s
Placement-Greedy     14.88 ms
Total Iteration      1484.21 ms
Placement-Random     1h 0m 00.05s
Total Iteration      1h 0m 01.49s
